CMDLINE /opt/homebrew/Caskroom/miniforge/base/bin/python3.9 train.py
MEM 336.031250 1724701963.8686
MEM 336.031250 1724701963.9737
MEM 336.046875 1724701964.0789
MEM 336.046875 1724701964.1813
MEM 336.046875 1724701964.2864
MEM 336.046875 1724701964.3915
MEM 336.046875 1724701964.4967
MEM 336.046875 1724701964.6018
MEM 336.046875 1724701964.7069
MEM 336.062500 1724701964.8121
MEM 336.062500 1724701964.9172
MEM 336.062500 1724701965.0223
MEM 336.062500 1724701965.1274
MEM 336.062500 1724701965.2312
MEM 336.078125 1724701965.3364
MEM 336.078125 1724701965.4415
MEM 336.078125 1724701965.5466
MEM 336.078125 1724701965.6517
MEM 336.093750 1724701965.7568
MEM 336.093750 1724701965.8619
MEM 339.015625 1724701965.9671
MEM 339.015625 1724701966.0711
MEM 339.015625 1724701966.1762
MEM 339.015625 1724701966.2813
MEM 339.015625 1724701966.3832
MEM 339.015625 1724701966.4883
MEM 339.015625 1724701966.5923
MEM 339.015625 1724701966.6974
MEM 339.015625 1724701966.8025
MEM 339.015625 1724701966.9069
MEM 339.015625 1724701967.0120
MEM 339.015625 1724701967.1171
MEM 339.015625 1724701967.2222
MEM 339.031250 1724701967.3273
MEM 339.046875 1724701967.4324
MEM 339.046875 1724701967.5376
MEM 339.046875 1724701967.6427
MEM 339.062500 1724701967.7478
MEM 339.062500 1724701967.8529
MEM 339.062500 1724701967.9541
MEM 339.062500 1724701968.0592
MEM 339.062500 1724701968.1643
MEM 339.062500 1724701968.2694
MEM 339.078125 1724701968.3745
MEM 339.078125 1724701968.4797
MEM 339.078125 1724701968.5848
MEM 339.078125 1724701968.6900
MEM 339.078125 1724701968.7951
MEM 339.093750 1724701968.9002
MEM 339.093750 1724701969.0054
MEM 339.093750 1724701969.1105
MEM 339.093750 1724701969.2112
MEM 339.093750 1724701969.3163
MEM 339.093750 1724701969.4215
MEM 339.093750 1724701969.5231
MEM 339.093750 1724701969.6282
MEM 339.093750 1724701969.7334
MEM 339.109375 1724701969.8375
MEM 339.109375 1724701969.9426
MEM 339.109375 1724701970.0477
MEM 339.109375 1724701970.1514
MEM 339.109375 1724701970.2566
MEM 339.109375 1724701970.3617
MEM 339.109375 1724701970.4668
MEM 339.109375 1724701970.5719
MEM 339.109375 1724701970.6766
MEM 339.109375 1724701970.7817
MEM 339.109375 1724701970.8833
MEM 339.109375 1724701970.9884
MEM 339.109375 1724701971.0935
MEM 339.109375 1724701971.1986
MEM 339.109375 1724701971.3037
MEM 339.109375 1724701971.4089
MEM 339.125000 1724701971.5139
MEM 339.125000 1724701971.6191
MEM 339.125000 1724701971.7242
MEM 339.125000 1724701971.8293
MEM 339.125000 1724701971.9344
MEM 339.125000 1724701972.0395
MEM 339.140625 1724701972.1446
MEM 339.156250 1724701972.2497
MEM 339.156250 1724701972.3548
MEM 339.156250 1724701972.4599
MEM 339.156250 1724701972.5650
MEM 339.156250 1724701972.6701
MEM 339.156250 1724701972.7751
MEM 339.171875 1724701972.8802
MEM 339.187500 1724701972.9854
MEM 339.187500 1724701973.0905
MEM 339.187500 1724701973.1952
MEM 339.187500 1724701973.3003
MEM 339.187500 1724701973.4054
MEM 339.187500 1724701973.5106
MEM 339.187500 1724701973.6157
MEM 339.187500 1724701973.7181
MEM 339.187500 1724701973.8216
MEM 339.187500 1724701973.9267
MEM 339.187500 1724701974.0271
MEM 339.187500 1724701974.1322
MEM 339.187500 1724701974.2373
MEM 339.187500 1724701974.3424
MEM 339.187500 1724701974.4475
MEM 339.203125 1724701974.5527
MEM 339.203125 1724701974.6578
MEM 339.203125 1724701974.7629
MEM 339.203125 1724701974.8680
MEM 339.203125 1724701974.9732
MEM 339.203125 1724701975.0782
MEM 339.203125 1724701975.1834
MEM 339.218750 1724701975.2885
MEM 339.234375 1724701975.3936
MEM 339.234375 1724701975.4988
MEM 339.234375 1724701975.6039
MEM 339.234375 1724701975.7090
MEM 339.234375 1724701975.8141
MEM 339.234375 1724701975.9192
MEM 339.234375 1724701976.0243
MEM 339.234375 1724701976.1295
MEM 339.234375 1724701976.2334
MEM 339.250000 1724701976.3385
MEM 339.250000 1724701976.4436
MEM 339.250000 1724701976.5487
MEM 339.250000 1724701976.6538
MEM 339.250000 1724701976.7589
MEM 339.250000 1724701976.8640
MEM 339.250000 1724701976.9692
MEM 339.250000 1724701977.0728
MEM 339.265625 1724701977.1768
MEM 339.265625 1724701977.2819
MEM 339.265625 1724701977.3834
MEM 339.265625 1724701977.4885
MEM 339.265625 1724701977.5936
MEM 339.265625 1724701977.6987
MEM 339.265625 1724701977.8038
MEM 339.437500 1724701977.9090
MEM 350.406250 1724701978.0141
MEM 350.406250 1724701978.1192
MEM 350.406250 1724701978.2242
MEM 350.406250 1724701978.3293
MEM 350.406250 1724701978.4343
MEM 350.421875 1724701978.5393
MEM 350.421875 1724701978.6444
MEM 350.421875 1724701978.7494
MEM 350.421875 1724701978.8544
MEM 350.421875 1724701978.9595
MEM 353.250000 1724701979.0627
MEM 362.500000 1724701979.1678
MEM 386.125000 1724701979.2729
MEM 421.859375 1724701979.3781
MEM 456.265625 1724701979.4832
MEM 474.328125 1724701979.5834
MEM 474.328125 1724701979.6885
MEM 477.000000 1724701979.7936
MEM 477.000000 1724701979.8992
MEM 477.031250 1724701980.0017
MEM 478.515625 1724701980.1069
MEM 478.515625 1724701980.2122
MEM 478.562500 1724701980.3158
MEM 478.609375 1724701980.4210
MEM 478.609375 1724701980.5261
MEM 478.687500 1724701980.6313
MEM 478.687500 1724701980.7334
MEM 478.687500 1724701980.8385
MEM 478.703125 1724701980.9390
MEM 478.703125 1724701981.0441
MEM 478.781250 1724701981.1492
MEM 478.781250 1724701981.2543
MEM 478.781250 1724701981.3594
MEM 478.906250 1724701981.4645
MEM 478.906250 1724701981.5696
MEM 478.937500 1724701981.6748
MEM 478.937500 1724701981.7798
MEM 478.937500 1724701981.8849
MEM 479.093750 1724701981.9900
MEM 479.093750 1724701982.0951
MEM 479.140625 1724701982.2002
MEM 479.140625 1724701982.3053
MEM 479.140625 1724701982.4104
MEM 479.156250 1724701982.5155
MEM 479.156250 1724701982.6206
MEM 479.203125 1724701982.7257
MEM 479.203125 1724701982.8309
MEM 479.203125 1724701982.9360
MEM 479.328125 1724701983.0411
MEM 479.328125 1724701983.1458
MEM 479.375000 1724701983.2501
MEM 479.375000 1724701983.3552
MEM 479.375000 1724701983.4603
MEM 479.437500 1724701983.5654
MEM 479.437500 1724701983.6705
MEM 479.484375 1724701983.7757
MEM 479.484375 1724701983.8808
MEM 479.484375 1724701983.9818
MEM 479.609375 1724701984.0869
MEM 479.609375 1724701984.1882
MEM 479.625000 1724701984.2933
MEM 479.593750 1724701984.3984
MEM 479.593750 1724701984.5035
MEM 479.609375 1724701984.6038
MEM 479.609375 1724701984.7089
MEM 479.609375 1724701984.8091
MEM 479.640625 1724701984.9142
MEM 479.640625 1724701985.0193
MEM 479.718750 1724701985.1244
MEM 479.718750 1724701985.2296
MEM 479.718750 1724701985.3334
MEM 480.125000 1724701985.4385
MEM 480.125000 1724701985.5436
MEM 480.171875 1724701985.6488
MEM 480.171875 1724701985.7539
MEM 480.171875 1724701985.8590
MEM 480.265625 1724701985.9641
MEM 480.265625 1724701986.0692
MEM 480.265625 1724701986.1744
MEM 480.265625 1724701986.2795
MEM 480.265625 1724701986.3845
MEM 480.328125 1724701986.4897
MEM 480.328125 1724701986.5948
MEM 480.328125 1724701986.6998
MEM 480.328125 1724701986.8001
MEM 480.328125 1724701986.9052
MEM 480.343750 1724701987.0095
MEM 480.343750 1724701987.1146
MEM 480.343750 1724701987.2168
MEM 480.375000 1724701987.3219
MEM 480.375000 1724701987.4270
MEM 480.421875 1724701987.5303
MEM 480.421875 1724701987.6354
MEM 480.421875 1724701987.7405
MEM 480.468750 1724701987.8457
MEM 480.468750 1724701987.9508
MEM 480.468750 1724701988.0558
MEM 480.500000 1724701988.1609
MEM 480.500000 1724701988.2660
MEM 480.984375 1724701988.3711
MEM 480.984375 1724701988.4763
MEM 480.984375 1724701988.5813
MEM 480.984375 1724701988.6865
MEM 480.984375 1724701988.7916
MEM 481.000000 1724701988.8966
MEM 481.000000 1724701989.0017
MEM 481.000000 1724701989.1069
MEM 481.046875 1724701989.2120
MEM 481.046875 1724701989.3168
MEM 481.046875 1724701989.4219
MEM 481.093750 1724701989.5271
MEM 481.093750 1724701989.6292
MEM 481.093750 1724701989.7334
MEM 481.171875 1724701989.8386
MEM 481.171875 1724701989.9437
MEM 481.234375 1724701990.0488
MEM 481.234375 1724701990.1539
MEM 481.234375 1724701990.2590
MEM 481.250000 1724701990.3641
MEM 481.250000 1724701990.4692
MEM 481.250000 1724701990.5743
MEM 481.328125 1724701990.6794
MEM 481.328125 1724701990.7818
MEM 481.328125 1724701990.8835
MEM 481.328125 1724701990.9887
MEM 481.328125 1724701991.0938
MEM 482.015625 1724701991.1989
MEM 482.015625 1724701991.3002
MEM 482.015625 1724701991.4053
MEM 482.046875 1724701991.5104
MEM 482.046875 1724701991.6155
MEM 482.109375 1724701991.7207
MEM 482.109375 1724701991.8258
MEM 482.109375 1724701991.9309
MEM 482.140625 1724701992.0361
MEM 482.140625 1724701992.1413
MEM 482.140625 1724701992.2464
MEM 482.156250 1724701992.3515
MEM 482.156250 1724701992.4566
MEM 482.156250 1724701992.5616
MEM 482.250000 1724701992.6667
MEM 482.250000 1724701992.7718
MEM 482.250000 1724701992.8769
MEM 482.250000 1724701992.9820
MEM 482.250000 1724701993.0871
MEM 482.265625 1724701993.1922
MEM 482.265625 1724701993.2973
MEM 482.265625 1724701993.4024
MEM 482.296875 1724701993.5075
MEM 482.296875 1724701993.6126
MEM 482.312500 1724701993.7176
MEM 482.328125 1724701993.8227
MEM 482.328125 1724701993.9278
MEM 482.328125 1724701994.0329
MEM 482.328125 1724701994.1380
MEM 482.328125 1724701994.2431
MEM 482.390625 1724701994.3482
MEM 482.390625 1724701994.4534
MEM 482.390625 1724701994.5585
MEM 482.453125 1724701994.6636
MEM 482.453125 1724701994.7687
MEM 482.453125 1724701994.8698
MEM 482.484375 1724701994.9749
MEM 482.484375 1724701995.0800
MEM 482.546875 1724701995.1836
MEM 482.546875 1724701995.2887
MEM 482.546875 1724701995.3938
MEM 482.546875 1724701995.4990
MEM 482.546875 1724701995.6041
MEM 482.546875 1724701995.7092
MEM 482.593750 1724701995.8143
MEM 482.593750 1724701995.9195
MEM 482.593750 1724701996.0246
MEM 482.593750 1724701996.1297
MEM 482.593750 1724701996.2348
MEM 482.687500 1724701996.3399
MEM 482.687500 1724701996.4450
MEM 482.687500 1724701996.5501
MEM 482.687500 1724701996.6520
MEM 482.687500 1724701996.7574
MEM 482.687500 1724701996.8626
MEM 482.703125 1724701996.9670
MEM 482.703125 1724701997.0721
MEM 482.703125 1724701997.1772
MEM 482.781250 1724701997.2816
MEM 482.781250 1724701997.3867
MEM 482.781250 1724701997.4918
MEM 482.796875 1724701997.5970
MEM 482.796875 1724701997.7021
MEM 482.812500 1724701997.8071
MEM 482.828125 1724701997.9121
MEM 482.828125 1724701998.0172
MEM 482.828125 1724701998.1223
MEM 482.828125 1724701998.2274
MEM 482.828125 1724701998.3325
MEM 482.843750 1724701998.4376
MEM 482.843750 1724701998.5427
MEM 482.843750 1724701998.6478
MEM 482.859375 1724701998.7530
MEM 482.859375 1724701998.8539
MEM 482.859375 1724701998.9590
MEM 482.890625 1724701999.0642
MEM 482.890625 1724701999.1693
MEM 482.890625 1724701999.2744
MEM 482.906250 1724701999.3795
MEM 482.906250 1724701999.4809
MEM 482.906250 1724701999.5859
MEM 482.937500 1724701999.6910
MEM 482.937500 1724701999.7961
MEM 482.937500 1724701999.9013
MEM 482.937500 1724702000.0064
MEM 482.937500 1724702000.1115
MEM 482.968750 1724702000.2166
MEM 482.968750 1724702000.3217
MEM 483.437500 1724702000.4268
MEM 483.453125 1724702000.5319
MEM 483.453125 1724702000.6370
MEM 483.453125 1724702000.7421
MEM 483.484375 1724702000.8424
MEM 483.484375 1724702000.9475
MEM 483.484375 1724702001.0476
MEM 483.500000 1724702001.1516
MEM 483.500000 1724702001.2529
MEM 483.500000 1724702001.3580
MEM 483.531250 1724702001.4631
MEM 483.531250 1724702001.5682
MEM 483.546875 1724702001.6733
MEM 483.546875 1724702001.7784
MEM 483.546875 1724702001.8811
MEM 483.578125 1724702001.9863
MEM 483.578125 1724702002.0914
MEM 483.578125 1724702002.1965
MEM 483.578125 1724702002.3016
MEM 483.578125 1724702002.4019
MEM 483.578125 1724702002.5070
MEM 483.593750 1724702002.6121
MEM 483.593750 1724702002.7171
MEM 483.593750 1724702002.8222
MEM 483.609375 1724702002.9273
MEM 483.609375 1724702003.0324
MEM 483.609375 1724702003.1375
MEM 483.640625 1724702003.2426
MEM 483.640625 1724702003.3477
MEM 483.640625 1724702003.4528
MEM 483.640625 1724702003.5579
MEM 483.640625 1724702003.6630
MEM 483.656250 1724702003.7670
MEM 483.656250 1724702003.8721
MEM 483.656250 1724702003.9772
MEM 484.000000 1724702004.0824
MEM 484.000000 1724702004.1875
MEM 484.000000 1724702004.2926
MEM 484.031250 1724702004.3939
MEM 484.031250 1724702004.4990
MEM 484.031250 1724702004.6041
MEM 484.062500 1724702004.7092
MEM 484.062500 1724702004.8143
MEM 484.109375 1724702004.9193
MEM 484.109375 1724702005.0244
MEM 484.109375 1724702005.1295
MEM 484.140625 1724702005.2337
MEM 484.140625 1724702005.3388
MEM 484.140625 1724702005.4439
MEM 484.140625 1724702005.5490
MEM 484.140625 1724702005.6541
MEM 484.140625 1724702005.7592
MEM 484.203125 1724702005.8644
MEM 484.203125 1724702005.9695
MEM 484.203125 1724702006.0746
MEM 484.234375 1724702006.1797
MEM 484.234375 1724702006.2837
MEM 484.234375 1724702006.3887
MEM 484.250000 1724702006.4938
MEM 484.250000 1724702006.5990
MEM 485.234375 1724702006.7004
MEM 485.250000 1724702006.8055
MEM 485.250000 1724702006.9057
MEM 485.250000 1724702007.0108
MEM 485.250000 1724702007.1110
MEM 485.250000 1724702007.2161
MEM 485.296875 1724702007.3212
MEM 485.296875 1724702007.4263
MEM 485.296875 1724702007.5314
MEM 485.296875 1724702007.6365
MEM 485.296875 1724702007.7416
MEM 485.296875 1724702007.8467
MEM 485.343750 1724702007.9518
MEM 485.343750 1724702008.0569
MEM 485.343750 1724702008.1619
MEM 485.375000 1724702008.2670
MEM 485.375000 1724702008.3721
MEM 485.390625 1724702008.4772
MEM 485.390625 1724702008.5802
MEM 485.390625 1724702008.6837
MEM 485.406250 1724702008.7888
MEM 485.406250 1724702008.8939
MEM 485.406250 1724702008.9990
MEM 485.437500 1724702009.1041
MEM 485.437500 1724702009.2093
MEM 485.437500 1724702009.3143
MEM 485.484375 1724702009.4195
MEM 485.484375 1724702009.5246
MEM 485.500000 1724702009.6297
MEM 485.531250 1724702009.7310
MEM 485.531250 1724702009.8337
MEM 485.531250 1724702009.9388
MEM 485.531250 1724702010.0439
MEM 485.531250 1724702010.1490
MEM 485.531250 1724702010.2504
MEM 485.531250 1724702010.3555
MEM 485.531250 1724702010.4606
MEM 485.578125 1724702010.5657
MEM 485.578125 1724702010.6671
MEM 485.578125 1724702010.7722
MEM 485.656250 1724702010.8773
MEM 485.656250 1724702010.9824
MEM 485.656250 1724702011.0875
MEM 485.671875 1724702011.1926
MEM 485.671875 1724702011.2977
MEM 485.671875 1724702011.4028
MEM 485.687500 1724702011.5079
MEM 485.687500 1724702011.6130
MEM 485.734375 1724702011.7181
MEM 485.750000 1724702011.8232
MEM 485.750000 1724702011.9283
MEM 485.781250 1724702012.0334
MEM 485.781250 1724702012.1385
MEM 485.781250 1724702012.2436
MEM 485.781250 1724702012.3487
MEM 485.781250 1724702012.4538
MEM 485.781250 1724702012.5589
MEM 485.781250 1724702012.6640
MEM 485.781250 1724702012.7691
MEM 485.781250 1724702012.8742
MEM 485.796875 1724702012.9792
MEM 485.796875 1724702013.0844
MEM 485.796875 1724702013.1895
MEM 485.796875 1724702013.2946
MEM 485.796875 1724702013.3997
MEM 485.812500 1724702013.5047
MEM 485.812500 1724702013.6098
MEM 485.812500 1724702013.7122
MEM 485.859375 1724702013.8173
MEM 485.859375 1724702013.9205
MEM 485.859375 1724702014.0256
MEM 485.875000 1724702014.1307
MEM 485.875000 1724702014.2338
MEM 485.875000 1724702014.3387
MEM 485.890625 1724702014.4394
MEM 485.890625 1724702014.5439
MEM 485.890625 1724702014.6490
MEM 485.906250 1724702014.7541
MEM 485.906250 1724702014.8592
MEM 485.906250 1724702014.9643
MEM 485.921875 1724702015.0694
MEM 485.921875 1724702015.1745
MEM 485.921875 1724702015.2796
MEM 485.921875 1724702015.3815
MEM 485.921875 1724702015.4866
MEM 485.921875 1724702015.5917
MEM 485.921875 1724702015.6968
MEM 485.921875 1724702015.8020
MEM 485.953125 1724702015.9070
MEM 485.984375 1724702016.0121
MEM 485.984375 1724702016.1172
MEM 486.000000 1724702016.2224
MEM 486.000000 1724702016.3274
MEM 486.000000 1724702016.4325
MEM 486.031250 1724702016.5377
MEM 486.031250 1724702016.6428
MEM 486.031250 1724702016.7479
MEM 486.062500 1724702016.8530
MEM 486.062500 1724702016.9581
MEM 486.062500 1724702017.0632
MEM 486.125000 1724702017.1683
MEM 486.125000 1724702017.2735
MEM 486.125000 1724702017.3786
MEM 486.140625 1724702017.4837
MEM 486.140625 1724702017.5887
MEM 486.156250 1724702017.6938
MEM 486.156250 1724702017.7989
MEM 486.156250 1724702017.9040
MEM 486.171875 1724702018.0092
MEM 486.171875 1724702018.1143
MEM 486.171875 1724702018.2194
MEM 486.171875 1724702018.3245
MEM 486.171875 1724702018.4296
MEM 486.171875 1724702018.5317
MEM 486.171875 1724702018.6358
MEM 486.171875 1724702018.7409
MEM 486.171875 1724702018.8411
MEM 486.187500 1724702018.9462
MEM 486.187500 1724702019.0513
MEM 486.187500 1724702019.1564
MEM 486.218750 1724702019.2615
MEM 486.218750 1724702019.3666
MEM 486.218750 1724702019.4717
MEM 486.218750 1724702019.5768
MEM 486.218750 1724702019.6820
MEM 486.250000 1724702019.7872
MEM 486.250000 1724702019.8922
MEM 486.250000 1724702019.9974
MEM 486.312500 1724702020.1025
MEM 486.312500 1724702020.2076
MEM 486.312500 1724702020.3127
MEM 486.328125 1724702020.4178
MEM 486.328125 1724702020.5229
MEM 486.328125 1724702020.6280
MEM 486.328125 1724702020.7314
MEM 486.328125 1724702020.8366
MEM 486.328125 1724702020.9417
MEM 486.343750 1724702021.0468
MEM 486.343750 1724702021.1519
MEM 486.343750 1724702021.2569
MEM 486.375000 1724702021.3620
MEM 486.375000 1724702021.4671
MEM 486.406250 1724702021.5723
MEM 486.406250 1724702021.6774
MEM 486.406250 1724702021.7814
MEM 486.406250 1724702021.8838
MEM 486.406250 1724702021.9889
MEM 486.406250 1724702022.0940
MEM 486.406250 1724702022.1992
MEM 486.406250 1724702022.3043
MEM 486.406250 1724702022.4094
MEM 486.406250 1724702022.5145
MEM 486.406250 1724702022.6197
MEM 486.406250 1724702022.7248
MEM 486.406250 1724702022.8299
MEM 486.406250 1724702022.9350
MEM 486.406250 1724702023.0400
MEM 486.468750 1724702023.1451
MEM 486.468750 1724702023.2503
MEM 486.515625 1724702023.3554
MEM 486.515625 1724702023.4605
MEM 486.515625 1724702023.5656
MEM 486.515625 1724702023.6707
MEM 486.515625 1724702023.7758
MEM 486.515625 1724702023.8809
MEM 486.531250 1724702023.9861
MEM 486.531250 1724702024.0912
MEM 486.531250 1724702024.1963
MEM 486.531250 1724702024.3014
MEM 486.531250 1724702024.4065
MEM 486.531250 1724702024.5116
MEM 486.531250 1724702024.6142
MEM 486.531250 1724702024.7193
MEM 486.531250 1724702024.8243
MEM 486.578125 1724702024.9295
MEM 486.578125 1724702025.0346
MEM 486.578125 1724702025.1387
MEM 486.578125 1724702025.2438
MEM 486.578125 1724702025.3489
MEM 486.578125 1724702025.4540
MEM 486.578125 1724702025.5541
MEM 486.578125 1724702025.6592
MEM 486.593750 1724702025.7643
MEM 486.593750 1724702025.8672
MEM 486.593750 1724702025.9723
MEM 486.593750 1724702026.0774
MEM 486.593750 1724702026.1813
MEM 486.593750 1724702026.2864
MEM 486.609375 1724702026.3915
MEM 486.609375 1724702026.4966
MEM 486.609375 1724702026.6017
MEM 486.625000 1724702026.7069
MEM 486.625000 1724702026.8120
MEM 486.625000 1724702026.9171
MEM 486.625000 1724702027.0222
MEM 486.625000 1724702027.1273
MEM 486.656250 1724702027.2324
MEM 486.656250 1724702027.3375
MEM 486.656250 1724702027.4426
MEM 486.656250 1724702027.5477
MEM 486.656250 1724702027.6528
MEM 486.656250 1724702027.7579
MEM 486.671875 1724702027.8630
MEM 486.671875 1724702027.9682
MEM 486.671875 1724702028.0733
MEM 486.671875 1724702028.1785
MEM 486.671875 1724702028.2836
MEM 486.671875 1724702028.3887
MEM 486.671875 1724702028.4938
MEM 486.671875 1724702028.5989
MEM 486.703125 1724702028.7006
MEM 486.703125 1724702028.8057
MEM 486.703125 1724702028.9108
MEM 486.703125 1724702029.0159
MEM 486.703125 1724702029.1210
MEM 486.703125 1724702029.2261
MEM 486.703125 1724702029.3312
MEM 486.703125 1724702029.4363
MEM 486.703125 1724702029.5414
MEM 486.718750 1724702029.6465
MEM 486.718750 1724702029.7516
MEM 486.718750 1724702029.8567
MEM 486.750000 1724702029.9618
MEM 486.750000 1724702030.0669
MEM 486.750000 1724702030.1673
MEM 486.812500 1724702030.2684
MEM 486.812500 1724702030.3734
MEM 486.843750 1724702030.4785
MEM 486.843750 1724702030.5836
MEM 486.843750 1724702030.6887
MEM 486.843750 1724702030.7938
MEM 486.843750 1724702030.8989
MEM 486.843750 1724702031.0040
MEM 486.843750 1724702031.1091
MEM 486.843750 1724702031.2142
MEM 486.843750 1724702031.3194
MEM 486.859375 1724702031.4245
MEM 486.859375 1724702031.5296
MEM 486.859375 1724702031.6347
MEM 486.875000 1724702031.7398
MEM 486.875000 1724702031.8449
MEM 486.890625 1724702031.9499
MEM 486.890625 1724702032.0551
MEM 486.890625 1724702032.1602
MEM 486.906250 1724702032.2653
MEM 486.906250 1724702032.3673
MEM 486.906250 1724702032.4724
MEM 486.906250 1724702032.5775
MEM 486.906250 1724702032.6811
MEM 486.906250 1724702032.7862
MEM 486.906250 1724702032.8913
MEM 486.906250 1724702032.9966
MEM 486.906250 1724702033.1018
MEM 486.921875 1724702033.2069
MEM 486.921875 1724702033.3121
MEM 486.921875 1724702033.4171
MEM 486.937500 1724702033.5222
MEM 486.937500 1724702033.6273
MEM 486.937500 1724702033.7301
MEM 486.937500 1724702033.8352
MEM 486.937500 1724702033.9403
MEM 486.968750 1724702034.0455
MEM 486.968750 1724702034.1506
MEM 486.968750 1724702034.2557
MEM 486.968750 1724702034.3608
MEM 486.968750 1724702034.4659
MEM 486.968750 1724702034.5710
MEM 486.984375 1724702034.6762
MEM 486.984375 1724702034.7813
MEM 486.984375 1724702034.8840
MEM 487.031250 1724702034.9891
MEM 487.031250 1724702035.0942
MEM 487.093750 1724702035.1993
MEM 487.093750 1724702035.3007
MEM 487.093750 1724702035.4058
MEM 487.093750 1724702035.5109
MEM 487.093750 1724702035.6161
MEM 487.093750 1724702035.7212
MEM 487.093750 1724702035.8262
MEM 487.093750 1724702035.9314
MEM 487.093750 1724702036.0365
MEM 487.109375 1724702036.1416
MEM 487.109375 1724702036.2467
MEM 487.109375 1724702036.3507
MEM 487.109375 1724702036.4512
MEM 487.109375 1724702036.5563
MEM 487.125000 1724702036.6614
MEM 487.125000 1724702036.7666
MEM 487.125000 1724702036.8717
MEM 487.125000 1724702036.9768
MEM 487.125000 1724702037.0819
MEM 487.125000 1724702037.1841
MEM 487.171875 1724702037.2893
MEM 487.171875 1724702037.3944
MEM 487.171875 1724702037.4995
MEM 487.171875 1724702037.6046
MEM 487.171875 1724702037.7097
MEM 487.171875 1724702037.8148
MEM 487.171875 1724702037.9199
MEM 487.171875 1724702038.0250
MEM 487.171875 1724702038.1301
MEM 487.171875 1724702038.2341
MEM 487.171875 1724702038.3392
MEM 487.171875 1724702038.4427
MEM 487.171875 1724702038.5477
MEM 487.171875 1724702038.6529
MEM 487.203125 1724702038.7580
MEM 487.203125 1724702038.8630
MEM 487.203125 1724702038.9682
MEM 487.203125 1724702039.0733
MEM 487.203125 1724702039.1784
MEM 487.203125 1724702039.2810
MEM 487.218750 1724702039.3840
MEM 487.218750 1724702039.4883
MEM 487.218750 1724702039.5933
MEM 487.218750 1724702039.6984
MEM 487.218750 1724702039.8036
MEM 487.234375 1724702039.9087
MEM 487.234375 1724702040.0139
MEM 487.234375 1724702040.1190
MEM 487.250000 1724702040.2241
MEM 487.250000 1724702040.3292
MEM 487.250000 1724702040.4317
MEM 487.250000 1724702040.5368
MEM 487.250000 1724702040.6419
MEM 487.250000 1724702040.7470
MEM 487.281250 1724702040.8520
MEM 487.281250 1724702040.9572
MEM 487.281250 1724702041.0623
MEM 487.281250 1724702041.1674
MEM 487.281250 1724702041.2725
MEM 487.281250 1724702041.3776
MEM 487.281250 1724702041.4826
MEM 487.281250 1724702041.5877
MEM 487.281250 1724702041.6928
MEM 487.281250 1724702041.7979
MEM 487.281250 1724702041.9030
MEM 487.312500 1724702042.0081
MEM 487.312500 1724702042.1132
MEM 487.312500 1724702042.2183
MEM 487.343750 1724702042.3234
MEM 487.343750 1724702042.4285
MEM 487.359375 1724702042.5336
MEM 487.359375 1724702042.6387
MEM 487.359375 1724702042.7438
MEM 487.375000 1724702042.8489
MEM 487.375000 1724702042.9540
MEM 487.375000 1724702043.0591
MEM 487.375000 1724702043.1642
MEM 487.375000 1724702043.2693
MEM 487.375000 1724702043.3744
MEM 487.390625 1724702043.4795
MEM 487.390625 1724702043.5846
MEM 487.390625 1724702043.6896
MEM 487.406250 1724702043.7947
MEM 487.406250 1724702043.8998
MEM 487.437500 1724702044.0049
MEM 487.437500 1724702044.1100
MEM 487.437500 1724702044.2151
MEM 487.437500 1724702044.3203
MEM 487.437500 1724702044.4254
MEM 487.437500 1724702044.5304
MEM 487.453125 1724702044.6356
MEM 487.453125 1724702044.7407
MEM 487.453125 1724702044.8457
MEM 487.468750 1724702044.9508
MEM 487.468750 1724702045.0558
MEM 487.484375 1724702045.1609
MEM 487.484375 1724702045.2660
MEM 487.484375 1724702045.3711
MEM 487.500000 1724702045.4762
MEM 487.500000 1724702045.5813
MEM 487.500000 1724702045.6864
MEM 487.500000 1724702045.7915
MEM 487.500000 1724702045.8966
MEM 487.500000 1724702046.0017
MEM 487.515625 1724702046.1068
MEM 487.515625 1724702046.2119
MEM 487.515625 1724702046.3170
MEM 487.515625 1724702046.4221
MEM 487.515625 1724702046.5272
MEM 487.515625 1724702046.6323
MEM 487.515625 1724702046.7374
MEM 487.515625 1724702046.8425
MEM 487.531250 1724702046.9476
MEM 487.531250 1724702047.0527
MEM 487.531250 1724702047.1578
MEM 487.531250 1724702047.2628
MEM 487.531250 1724702047.3679
MEM 487.562500 1724702047.4729
MEM 487.562500 1724702047.5780
MEM 487.562500 1724702047.6831
MEM 487.562500 1724702047.7882
MEM 487.562500 1724702047.8933
MEM 487.562500 1724702047.9983
MEM 487.562500 1724702048.1034
MEM 487.562500 1724702048.2085
MEM 487.562500 1724702048.3136
MEM 487.562500 1724702048.4188
MEM 487.562500 1724702048.5238
MEM 487.562500 1724702048.6289
MEM 487.562500 1724702048.7340
MEM 487.562500 1724702048.8391
MEM 487.562500 1724702048.9442
MEM 487.562500 1724702049.0493
MEM 487.562500 1724702049.1544
MEM 487.578125 1724702049.2595
MEM 487.578125 1724702049.3647
MEM 487.578125 1724702049.4698
MEM 487.593750 1724702049.5748
MEM 487.593750 1724702049.6799
MEM 487.609375 1724702049.7850
