CMDLINE /opt/homebrew/Caskroom/miniforge/base/bin/python3.9 train.py
MEM 715.437500 1724703774.1323
MEM 715.437500 1724703774.2373
MEM 715.437500 1724703774.3378
MEM 715.437500 1724703774.4429
MEM 715.437500 1724703774.5481
MEM 715.437500 1724703774.6532
MEM 715.437500 1724703774.7583
MEM 715.437500 1724703774.8634
MEM 715.437500 1724703774.9685
MEM 715.437500 1724703775.0736
MEM 715.437500 1724703775.1772
MEM 715.437500 1724703775.2822
MEM 715.437500 1724703775.3874
MEM 715.437500 1724703775.4925
MEM 715.437500 1724703775.5976
MEM 715.437500 1724703775.7027
MEM 715.437500 1724703775.8076
MEM 715.437500 1724703775.9127
MEM 715.437500 1724703776.0178
MEM 715.437500 1724703776.1229
MEM 715.437500 1724703776.2281
MEM 715.437500 1724703776.3332
MEM 715.437500 1724703776.4383
MEM 715.437500 1724703776.5434
MEM 715.437500 1724703776.6485
MEM 715.437500 1724703776.7537
MEM 715.437500 1724703776.8561
MEM 715.437500 1724703776.9612
MEM 715.437500 1724703777.0663
MEM 715.437500 1724703777.1714
MEM 715.437500 1724703777.2766
MEM 715.437500 1724703777.3817
MEM 715.437500 1724703777.4868
MEM 715.437500 1724703777.5919
MEM 715.437500 1724703777.6971
MEM 715.437500 1724703777.8022
MEM 715.437500 1724703777.9073
MEM 715.437500 1724703778.0124
MEM 715.437500 1724703778.1175
MEM 715.437500 1724703778.2226
MEM 715.437500 1724703778.3244
MEM 715.437500 1724703778.4295
MEM 715.437500 1724703778.5346
MEM 715.437500 1724703778.6398
MEM 715.437500 1724703778.7426
MEM 715.437500 1724703778.8478
MEM 715.437500 1724703778.9529
MEM 715.437500 1724703779.0580
MEM 715.437500 1724703779.1631
MEM 715.437500 1724703779.2678
MEM 715.437500 1724703779.3729
MEM 715.437500 1724703779.4780
MEM 715.437500 1724703779.5831
MEM 715.437500 1724703779.6882
MEM 715.437500 1724703779.7933
MEM 715.437500 1724703779.8985
MEM 715.437500 1724703780.0036
MEM 715.437500 1724703780.1086
MEM 715.437500 1724703780.2137
MEM 715.437500 1724703780.3188
MEM 715.437500 1724703780.4239
MEM 715.437500 1724703780.5290
MEM 715.437500 1724703780.6341
MEM 715.437500 1724703780.7393
MEM 715.437500 1724703780.8429
MEM 715.437500 1724703780.9480
MEM 715.437500 1724703781.0532
MEM 715.437500 1724703781.1583
MEM 715.437500 1724703781.2634
MEM 715.437500 1724703781.3685
MEM 715.437500 1724703781.4737
MEM 715.437500 1724703781.5784
MEM 715.437500 1724703781.6836
MEM 715.437500 1724703781.7887
MEM 715.437500 1724703781.8938
MEM 715.437500 1724703781.9990
MEM 715.437500 1724703782.1041
MEM 715.437500 1724703782.2092
MEM 715.437500 1724703782.3143
MEM 715.437500 1724703782.4189
MEM 715.437500 1724703782.5240
MEM 715.437500 1724703782.6263
MEM 715.437500 1724703782.7314
MEM 715.437500 1724703782.8365
MEM 715.437500 1724703782.9417
MEM 715.437500 1724703783.0427
MEM 715.437500 1724703783.1478
MEM 715.437500 1724703783.2529
MEM 715.437500 1724703783.3580
MEM 715.437500 1724703783.4631
MEM 715.437500 1724703783.5682
MEM 715.437500 1724703783.6734
MEM 715.437500 1724703783.7785
MEM 715.437500 1724703783.8836
MEM 715.437500 1724703783.9887
MEM 715.437500 1724703784.0938
MEM 715.437500 1724703784.1981
MEM 715.437500 1724703784.3032
MEM 715.437500 1724703784.4083
MEM 715.437500 1724703784.5134
MEM 715.437500 1724703784.6186
MEM 715.437500 1724703784.7237
MEM 715.437500 1724703784.8288
MEM 715.437500 1724703784.9339
MEM 715.437500 1724703785.0390
MEM 715.437500 1724703785.1423
MEM 715.437500 1724703785.2475
MEM 715.437500 1724703785.3526
MEM 715.437500 1724703785.4577
MEM 715.437500 1724703785.5628
MEM 715.437500 1724703785.6679
MEM 715.437500 1724703785.7731
MEM 715.437500 1724703785.8782
MEM 715.437500 1724703785.9833
MEM 715.437500 1724703786.0884
MEM 715.437500 1724703786.1936
MEM 715.437500 1724703786.2987
MEM 715.437500 1724703786.4038
MEM 715.500000 1724703786.5089
MEM 715.500000 1724703786.6140
MEM 715.500000 1724703786.7190
MEM 715.500000 1724703786.8241
MEM 715.500000 1724703786.9291
MEM 715.500000 1724703787.0341
MEM 715.500000 1724703787.1391
MEM 715.500000 1724703787.2421
MEM 715.500000 1724703787.3471
MEM 715.500000 1724703787.4525
MEM 716.328125 1724703787.5576
MEM 716.500000 1724703787.6628
MEM 716.500000 1724703787.7680
MEM 716.515625 1724703787.8731
MEM 716.515625 1724703787.9782
MEM 716.515625 1724703788.0833
MEM 716.718750 1724703788.1884
MEM 716.718750 1724703788.2935
MEM 716.750000 1724703788.3971
MEM 716.750000 1724703788.5022
MEM 716.750000 1724703788.6073
MEM 716.765625 1724703788.7124
MEM 716.765625 1724703788.8175
MEM 716.765625 1724703788.9226
MEM 716.765625 1724703789.0277
MEM 716.765625 1724703789.1328
MEM 716.765625 1724703789.2379
MEM 716.765625 1724703789.3430
MEM 716.765625 1724703789.4480
MEM 716.765625 1724703789.5532
MEM 716.765625 1724703789.6584
MEM 716.781250 1724703789.7636
MEM 716.781250 1724703789.8687
MEM 716.781250 1724703789.9738
MEM 716.781250 1724703790.0789
MEM 716.781250 1724703790.1840
MEM 716.796875 1724703790.2892
MEM 716.796875 1724703790.3943
MEM 716.796875 1724703790.4994
MEM 716.812500 1724703790.6045
MEM 716.812500 1724703790.7096
MEM 716.812500 1724703790.8147
MEM 716.812500 1724703790.9198
MEM 716.812500 1724703791.0249
MEM 717.453125 1724703791.1300
MEM 717.453125 1724703791.2351
MEM 717.453125 1724703791.3402
MEM 717.453125 1724703791.4453
MEM 717.453125 1724703791.5504
MEM 717.453125 1724703791.6555
MEM 717.453125 1724703791.7606
MEM 717.453125 1724703791.8657
MEM 717.453125 1724703791.9708
MEM 717.453125 1724703792.0759
MEM 717.468750 1724703792.1810
MEM 717.468750 1724703792.2861
MEM 717.484375 1724703792.3913
MEM 717.484375 1724703792.4964
MEM 717.484375 1724703792.6014
MEM 717.484375 1724703792.7065
MEM 717.484375 1724703792.8116
MEM 717.500000 1724703792.9167
MEM 717.500000 1724703793.0218
MEM 717.500000 1724703793.1269
MEM 717.515625 1724703793.2320
MEM 717.515625 1724703793.3371
MEM 717.515625 1724703793.4422
MEM 717.515625 1724703793.5425
MEM 717.515625 1724703793.6476
MEM 717.750000 1724703793.7527
MEM 717.750000 1724703793.8579
MEM 717.750000 1724703793.9631
MEM 717.765625 1724703794.0682
MEM 717.765625 1724703794.1733
MEM 717.765625 1724703794.2784
MEM 717.765625 1724703794.3836
MEM 717.765625 1724703794.4887
MEM 717.765625 1724703794.5939
MEM 717.765625 1724703794.6991
MEM 717.781250 1724703794.8042
MEM 717.781250 1724703794.9093
MEM 717.781250 1724703795.0144
MEM 717.796875 1724703795.1196
MEM 717.796875 1724703795.2236
MEM 717.812500 1724703795.3287
MEM 717.812500 1724703795.4338
MEM 717.812500 1724703795.5389
MEM 718.609375 1724703795.6427
MEM 718.609375 1724703795.7451
MEM 718.609375 1724703795.8502
MEM 718.609375 1724703795.9539
MEM 718.609375 1724703796.0590
MEM 718.640625 1724703796.1618
MEM 718.640625 1724703796.2669
MEM 718.640625 1724703796.3706
MEM 718.656250 1724703796.4757
MEM 718.656250 1724703796.5784
MEM 718.656250 1724703796.6835
MEM 718.687500 1724703796.7919
MEM 718.687500 1724703796.8925
MEM 718.687500 1724703796.9961
MEM 718.687500 1724703797.0996
MEM 718.687500 1724703797.2047
MEM 718.687500 1724703797.3099
MEM 718.687500 1724703797.4150
MEM 718.687500 1724703797.5201
MEM 718.703125 1724703797.6252
MEM 718.703125 1724703797.7303
MEM 718.734375 1724703797.8354
MEM 718.734375 1724703797.9405
MEM 718.734375 1724703798.0456
MEM 718.734375 1724703798.1508
MEM 718.734375 1724703798.2559
MEM 718.734375 1724703798.3610
MEM 718.750000 1724703798.4661
MEM 718.750000 1724703798.5712
MEM 718.750000 1724703798.6763
MEM 718.750000 1724703798.7814
MEM 718.750000 1724703798.8864
MEM 718.781250 1724703798.9916
MEM 718.781250 1724703799.0967
MEM 718.781250 1724703799.2018
MEM 718.781250 1724703799.3069
MEM 718.781250 1724703799.4120
MEM 718.781250 1724703799.5171
MEM 718.781250 1724703799.6222
MEM 718.781250 1724703799.7273
MEM 718.781250 1724703799.8324
MEM 718.781250 1724703799.9375
MEM 718.781250 1724703800.0426
MEM 718.781250 1724703800.1428
MEM 718.781250 1724703800.2479
MEM 718.781250 1724703800.3530
MEM 718.781250 1724703800.4581
MEM 718.781250 1724703800.5632
MEM 718.781250 1724703800.6683
MEM 718.781250 1724703800.7734
MEM 718.781250 1724703800.8786
MEM 718.796875 1724703800.9837
MEM 718.796875 1724703801.0888
MEM 718.796875 1724703801.1927
MEM 718.812500 1724703801.2979
MEM 718.812500 1724703801.4030
MEM 718.812500 1724703801.5080
MEM 718.828125 1724703801.6131
MEM 718.828125 1724703801.7182
MEM 718.843750 1724703801.8233
MEM 718.843750 1724703801.9285
MEM 718.843750 1724703802.0296
MEM 718.843750 1724703802.1347
MEM 718.843750 1724703802.2398
MEM 718.843750 1724703802.3450
MEM 718.875000 1724703802.4463
MEM 718.875000 1724703802.5514
MEM 718.875000 1724703802.6566
MEM 718.875000 1724703802.7617
MEM 718.875000 1724703802.8667
MEM 718.875000 1724703802.9719
MEM 718.875000 1724703803.0770
MEM 718.875000 1724703803.1821
MEM 718.875000 1724703803.2872
MEM 718.875000 1724703803.3923
MEM 718.875000 1724703803.4975
MEM 719.703125 1724703803.6028
MEM 719.703125 1724703803.7079
MEM 719.703125 1724703803.8130
MEM 719.703125 1724703803.9181
MEM 719.703125 1724703804.0232
MEM 719.718750 1724703804.1283
MEM 719.718750 1724703804.2334
MEM 719.718750 1724703804.3385
MEM 719.718750 1724703804.4436
MEM 719.718750 1724703804.5487
MEM 719.718750 1724703804.6538
MEM 719.734375 1724703804.7590
MEM 719.734375 1724703804.8641
MEM 719.734375 1724703804.9692
MEM 719.734375 1724703805.0743
MEM 719.734375 1724703805.1794
MEM 719.734375 1724703805.2845
MEM 719.734375 1724703805.3896
MEM 719.734375 1724703805.4947
MEM 719.734375 1724703805.5998
MEM 719.734375 1724703805.7049
MEM 719.734375 1724703805.8100
MEM 719.750000 1724703805.9151
MEM 719.750000 1724703806.0202
MEM 719.750000 1724703806.1253
MEM 719.750000 1724703806.2303
MEM 719.750000 1724703806.3354
MEM 719.750000 1724703806.4405
MEM 719.765625 1724703806.5456
MEM 719.765625 1724703806.6506
MEM 719.765625 1724703806.7558
MEM 719.765625 1724703806.8609
MEM 719.765625 1724703806.9660
MEM 719.765625 1724703807.0711
MEM 719.765625 1724703807.1762
MEM 719.765625 1724703807.2813
MEM 719.781250 1724703807.3864
MEM 719.781250 1724703807.4915
MEM 719.781250 1724703807.5966
MEM 719.796875 1724703807.7017
MEM 719.796875 1724703807.8067
MEM 719.796875 1724703807.9119
MEM 719.796875 1724703808.0170
MEM 719.796875 1724703808.1221
MEM 719.796875 1724703808.2272
MEM 719.796875 1724703808.3323
MEM 719.796875 1724703808.4374
MEM 719.796875 1724703808.5426
MEM 719.796875 1724703808.6477
MEM 719.796875 1724703808.7528
MEM 719.828125 1724703808.8579
MEM 719.828125 1724703808.9630
MEM 719.843750 1724703809.0680
MEM 719.843750 1724703809.1731
MEM 719.843750 1724703809.2782
MEM 719.843750 1724703809.3834
MEM 719.843750 1724703809.4885
MEM 719.843750 1724703809.5935
MEM 719.859375 1724703809.6987
MEM 719.859375 1724703809.8038
MEM 719.859375 1724703809.9088
MEM 719.859375 1724703810.0140
MEM 719.859375 1724703810.1191
MEM 719.859375 1724703810.2241
MEM 719.859375 1724703810.3292
MEM 719.859375 1724703810.4343
MEM 719.890625 1724703810.5394
MEM 719.890625 1724703810.6445
MEM 719.890625 1724703810.7496
MEM 719.890625 1724703810.8548
MEM 719.890625 1724703810.9599
MEM 719.890625 1724703811.0650
MEM 719.890625 1724703811.1701
MEM 719.890625 1724703811.2752
MEM 719.890625 1724703811.3803
MEM 719.906250 1724703811.4854
MEM 719.906250 1724703811.5905
MEM 719.906250 1724703811.6955
MEM 719.906250 1724703811.8006
MEM 719.906250 1724703811.9057
MEM 719.906250 1724703812.0108
MEM 719.906250 1724703812.1159
MEM 719.906250 1724703812.2210
MEM 719.921875 1724703812.3261
MEM 719.921875 1724703812.4313
MEM 719.921875 1724703812.5363
MEM 719.921875 1724703812.6414
MEM 719.921875 1724703812.7465
MEM 719.921875 1724703812.8515
MEM 719.921875 1724703812.9566
MEM 719.921875 1724703813.0617
MEM 719.968750 1724703813.1669
MEM 719.968750 1724703813.2720
MEM 719.968750 1724703813.3772
MEM 719.984375 1724703813.4823
MEM 719.984375 1724703813.5874
MEM 719.984375 1724703813.6925
MEM 719.984375 1724703813.7976
MEM 719.984375 1724703813.9027
MEM 719.984375 1724703814.0078
MEM 720.000000 1724703814.1129
MEM 720.000000 1724703814.2180
MEM 720.000000 1724703814.3230
MEM 720.000000 1724703814.4281
MEM 720.000000 1724703814.5332
MEM 720.031250 1724703814.6383
MEM 720.031250 1724703814.7434
MEM 720.031250 1724703814.8485
MEM 720.031250 1724703814.9536
MEM 720.031250 1724703815.0587
MEM 720.031250 1724703815.1638
MEM 720.062500 1724703815.2690
MEM 720.062500 1724703815.3741
MEM 720.062500 1724703815.4792
MEM 720.062500 1724703815.5843
MEM 720.062500 1724703815.6894
MEM 720.062500 1724703815.7945
MEM 720.062500 1724703815.8996
MEM 720.062500 1724703816.0047
MEM 720.062500 1724703816.1098
MEM 720.062500 1724703816.2149
MEM 720.062500 1724703816.3200
MEM 720.078125 1724703816.4251
MEM 720.078125 1724703816.5302
MEM 720.078125 1724703816.6353
MEM 720.078125 1724703816.7403
MEM 720.078125 1724703816.8454
MEM 720.078125 1724703816.9505
MEM 720.093750 1724703817.0556
MEM 720.093750 1724703817.1607
MEM 720.093750 1724703817.2658
MEM 720.093750 1724703817.3709
MEM 720.093750 1724703817.4760
MEM 720.093750 1724703817.5811
MEM 720.093750 1724703817.6862
MEM 720.093750 1724703817.7913
MEM 720.093750 1724703817.8964
MEM 720.093750 1724703818.0015
MEM 720.093750 1724703818.1066
MEM 720.109375 1724703818.2117
MEM 720.109375 1724703818.3168
MEM 720.109375 1724703818.4219
MEM 720.140625 1724703818.5271
MEM 720.140625 1724703818.6322
MEM 720.140625 1724703818.7372
MEM 720.140625 1724703818.8424
MEM 720.140625 1724703818.9474
MEM 720.171875 1724703819.0525
MEM 720.171875 1724703819.1576
MEM 720.171875 1724703819.2627
MEM 720.171875 1724703819.3678
MEM 720.171875 1724703819.4729
MEM 720.171875 1724703819.5780
MEM 720.187500 1724703819.6831
MEM 720.187500 1724703819.7882
MEM 720.187500 1724703819.8932
MEM 720.203125 1724703819.9983
MEM 720.203125 1724703820.1034
MEM 720.203125 1724703820.2085
MEM 720.203125 1724703820.3136
MEM 720.203125 1724703820.4187
MEM 720.203125 1724703820.5238
MEM 720.203125 1724703820.6289
MEM 720.203125 1724703820.7340
MEM 720.203125 1724703820.8391
MEM 720.203125 1724703820.9442
MEM 720.203125 1724703821.0493
MEM 720.203125 1724703821.1544
MEM 720.203125 1724703821.2595
MEM 720.203125 1724703821.3646
MEM 720.218750 1724703821.4697
MEM 720.218750 1724703821.5748
MEM 720.218750 1724703821.6803
MEM 720.250000 1724703821.7857
MEM 720.250000 1724703821.8956
MEM 720.265625 1724703821.9976
MEM 720.296875 1724703822.1082
MEM 720.359375 1724703822.2142
MEM 720.375000 1724703822.3244
MEM 720.406250 1724703822.4249
MEM 720.406250 1724703822.5350
MEM 720.406250 1724703822.6451
MEM 720.406250 1724703822.7553
MEM 720.406250 1724703822.8656
MEM 720.406250 1724703822.9758
MEM 720.406250 1724703823.0860
MEM 720.406250 1724703823.1961
MEM 720.453125 1724703823.3063
MEM 720.453125 1724703823.4076
MEM 720.140625 1724703823.5123
MEM 720.140625 1724703823.6140
MEM 720.140625 1724703823.7192
MEM 720.234375 1724703823.8244
MEM 720.234375 1724703823.9295
MEM 720.234375 1724703824.0346
MEM 720.234375 1724703824.1397
MEM 720.234375 1724703824.2448
MEM 720.234375 1724703824.3499
MEM 720.234375 1724703824.4550
MEM 720.234375 1724703824.5601
MEM 720.250000 1724703824.6652
MEM 720.250000 1724703824.7703
MEM 720.250000 1724703824.8754
MEM 720.265625 1724703824.9805
MEM 720.265625 1724703825.0856
MEM 720.265625 1724703825.1907
MEM 720.265625 1724703825.2958
MEM 720.265625 1724703825.4009
MEM 720.265625 1724703825.5060
MEM 720.265625 1724703825.6110
MEM 720.265625 1724703825.7161
MEM 720.265625 1724703825.8212
MEM 720.312500 1724703825.9263
MEM 720.312500 1724703826.0314
MEM 720.312500 1724703826.1365
MEM 720.312500 1724703826.2416
MEM 720.312500 1724703826.3467
MEM 720.312500 1724703826.4518
MEM 720.328125 1724703826.5570
MEM 720.328125 1724703826.6621
MEM 720.328125 1724703826.7672
MEM 720.328125 1724703826.8723
MEM 720.328125 1724703826.9774
MEM 720.328125 1724703827.0825
MEM 720.328125 1724703827.1876
MEM 720.328125 1724703827.2927
MEM 720.328125 1724703827.3978
MEM 720.343750 1724703827.5029
MEM 720.343750 1724703827.6080
MEM 720.343750 1724703827.7131
MEM 720.359375 1724703827.8181
MEM 720.359375 1724703827.9232
MEM 720.359375 1724703828.0283
MEM 720.359375 1724703828.1334
MEM 720.359375 1724703828.2385
MEM 720.359375 1724703828.3436
MEM 720.359375 1724703828.4487
MEM 720.359375 1724703828.5538
MEM 720.375000 1724703828.6589
MEM 720.375000 1724703828.7640
MEM 720.375000 1724703828.8692
MEM 720.375000 1724703828.9742
MEM 720.375000 1724703829.0795
MEM 720.375000 1724703829.1846
MEM 720.390625 1724703829.2897
MEM 720.390625 1724703829.3948
MEM 720.390625 1724703829.4999
MEM 720.390625 1724703829.6050
MEM 720.390625 1724703829.7101
MEM 720.390625 1724703829.8152
MEM 720.390625 1724703829.9203
MEM 720.390625 1724703830.0254
MEM 720.390625 1724703830.1305
MEM 720.390625 1724703830.2355
MEM 720.390625 1724703830.3406
MEM 720.390625 1724703830.4458
MEM 720.390625 1724703830.5509
MEM 720.390625 1724703830.6560
MEM 720.390625 1724703830.7611
MEM 720.390625 1724703830.8663
MEM 720.390625 1724703830.9713
MEM 720.421875 1724703831.0765
MEM 720.421875 1724703831.1816
MEM 720.421875 1724703831.2867
MEM 720.437500 1724703831.3918
MEM 720.437500 1724703831.4969
MEM 720.437500 1724703831.6020
MEM 720.453125 1724703831.7071
MEM 720.453125 1724703831.8122
MEM 720.453125 1724703831.9173
MEM 720.453125 1724703832.0224
MEM 720.453125 1724703832.1275
MEM 720.453125 1724703832.2326
MEM 720.453125 1724703832.3377
MEM 720.453125 1724703832.4427
MEM 720.453125 1724703832.5478
MEM 720.453125 1724703832.6529
MEM 720.453125 1724703832.7580
MEM 720.453125 1724703832.8631
MEM 720.453125 1724703832.9682
MEM 720.453125 1724703833.0733
MEM 720.468750 1724703833.1784
MEM 720.468750 1724703833.2835
MEM 720.484375 1724703833.3885
MEM 720.484375 1724703833.4935
MEM 720.484375 1724703833.5986
MEM 720.484375 1724703833.7038
MEM 720.484375 1724703833.8089
MEM 720.484375 1724703833.9140
MEM 720.484375 1724703834.0191
MEM 720.484375 1724703834.1242
MEM 720.484375 1724703834.2293
MEM 720.500000 1724703834.3344
MEM 720.500000 1724703834.4395
MEM 720.500000 1724703834.5446
MEM 720.515625 1724703834.6497
MEM 720.515625 1724703834.7548
MEM 720.531250 1724703834.8599
MEM 720.531250 1724703834.9650
MEM 720.531250 1724703835.0701
MEM 720.531250 1724703835.1752
MEM 720.531250 1724703835.2802
MEM 720.531250 1724703835.3853
MEM 720.531250 1724703835.4903
MEM 720.531250 1724703835.5955
MEM 720.531250 1724703835.7005
MEM 720.546875 1724703835.8057
MEM 720.546875 1724703835.9108
MEM 720.546875 1724703836.0159
MEM 720.546875 1724703836.1210
MEM 720.546875 1724703836.2261
MEM 720.546875 1724703836.3312
MEM 720.546875 1724703836.4363
MEM 720.546875 1724703836.5414
MEM 720.562500 1724703836.6464
MEM 720.562500 1724703836.7516
MEM 720.562500 1724703836.8567
MEM 720.562500 1724703836.9618
MEM 720.562500 1724703837.0669
MEM 720.562500 1724703837.1720
MEM 720.562500 1724703837.2771
MEM 720.562500 1724703837.3822
MEM 720.562500 1724703837.4873
MEM 720.578125 1724703837.5923
MEM 720.578125 1724703837.6974
MEM 720.578125 1724703837.8025
MEM 720.578125 1724703837.9076
MEM 720.578125 1724703838.0127
MEM 720.593750 1724703838.1178
MEM 720.593750 1724703838.2229
MEM 720.593750 1724703838.3280
MEM 720.593750 1724703838.4331
MEM 720.593750 1724703838.5382
MEM 720.593750 1724703838.6433
MEM 720.609375 1724703838.7484
MEM 720.609375 1724703838.8535
MEM 720.609375 1724703838.9585
MEM 720.609375 1724703839.0636
MEM 720.609375 1724703839.1687
MEM 720.640625 1724703839.2738
MEM 720.640625 1724703839.3788
MEM 720.640625 1724703839.4839
MEM 720.640625 1724703839.5890
MEM 720.640625 1724703839.6941
MEM 720.640625 1724703839.7992
MEM 720.687500 1724703839.9044
MEM 720.687500 1724703840.0094
MEM 720.687500 1724703840.1145
MEM 720.687500 1724703840.2197
MEM 720.687500 1724703840.3247
MEM 720.687500 1724703840.4298
MEM 720.687500 1724703840.5349
MEM 720.687500 1724703840.6400
MEM 720.687500 1724703840.7451
MEM 720.687500 1724703840.8502
MEM 720.687500 1724703840.9553
MEM 720.687500 1724703841.0604
MEM 720.687500 1724703841.1655
MEM 720.687500 1724703841.2706
MEM 720.703125 1724703841.3757
MEM 720.703125 1724703841.4808
MEM 720.703125 1724703841.5859
MEM 720.703125 1724703841.6910
MEM 720.703125 1724703841.7960
MEM 720.703125 1724703841.9011
MEM 720.703125 1724703842.0062
MEM 720.703125 1724703842.1113
MEM 720.718750 1724703842.2164
MEM 720.718750 1724703842.3215
MEM 720.718750 1724703842.4266
MEM 720.750000 1724703842.5317
MEM 720.750000 1724703842.6369
MEM 720.750000 1724703842.7420
MEM 720.750000 1724703842.8471
MEM 720.750000 1724703842.9521
MEM 720.750000 1724703843.0572
MEM 720.750000 1724703843.1623
MEM 720.750000 1724703843.2674
MEM 720.765625 1724703843.3725
MEM 720.765625 1724703843.4775
MEM 720.765625 1724703843.5826
MEM 720.765625 1724703843.6877
MEM 720.765625 1724703843.7928
MEM 720.765625 1724703843.8979
MEM 720.765625 1724703844.0030
MEM 720.765625 1724703844.1081
MEM 720.781250 1724703844.2133
MEM 720.781250 1724703844.3183
MEM 720.781250 1724703844.4234
MEM 720.781250 1724703844.5286
MEM 720.781250 1724703844.6336
MEM 720.781250 1724703844.7387
MEM 720.812500 1724703844.8438
MEM 720.812500 1724703844.9489
MEM 720.812500 1724703845.0540
MEM 720.812500 1724703845.1591
MEM 720.812500 1724703845.2642
MEM 720.812500 1724703845.3692
MEM 720.812500 1724703845.4743
MEM 720.812500 1724703845.5794
MEM 720.828125 1724703845.6846
MEM 720.828125 1724703845.7897
MEM 720.828125 1724703845.8948
MEM 720.828125 1724703845.9999
MEM 720.828125 1724703846.1050
MEM 720.828125 1724703846.2101
MEM 720.843750 1724703846.3152
MEM 720.843750 1724703846.4203
MEM 720.843750 1724703846.5254
MEM 720.843750 1724703846.6305
MEM 720.843750 1724703846.7356
MEM 720.843750 1724703846.8407
MEM 720.843750 1724703846.9458
MEM 720.843750 1724703847.0509
MEM 720.843750 1724703847.1560
MEM 720.843750 1724703847.2611
MEM 720.843750 1724703847.3662
MEM 720.843750 1724703847.4713
MEM 720.843750 1724703847.5763
MEM 720.843750 1724703847.6814
MEM 720.843750 1724703847.7865
MEM 720.843750 1724703847.8916
MEM 720.859375 1724703847.9968
MEM 720.859375 1724703848.1018
MEM 720.859375 1724703848.2070
MEM 720.859375 1724703848.3121
MEM 720.859375 1724703848.4172
MEM 720.859375 1724703848.5222
MEM 720.875000 1724703848.6273
MEM 720.875000 1724703848.7324
MEM 720.875000 1724703848.8375
MEM 720.906250 1724703848.9427
MEM 720.906250 1724703849.0478
MEM 720.906250 1724703849.1528
MEM 720.906250 1724703849.2579
MEM 720.906250 1724703849.3630
MEM 720.921875 1724703849.4682
MEM 720.921875 1724703849.5732
MEM 720.921875 1724703849.6783
MEM 720.937500 1724703849.7834
MEM 720.937500 1724703849.8886
MEM 720.937500 1724703849.9928
MEM 720.968750 1724703850.0978
MEM 720.968750 1724703850.2030
MEM 720.968750 1724703850.3071
MEM 720.968750 1724703850.4123
MEM 720.968750 1724703850.5174
MEM 720.968750 1724703850.6225
MEM 720.968750 1724703850.7276
MEM 720.968750 1724703850.8327
MEM 720.968750 1724703850.9344
MEM 720.968750 1724703851.0395
MEM 720.968750 1724703851.1446
MEM 720.968750 1724703851.2497
MEM 720.968750 1724703851.3548
MEM 720.968750 1724703851.4599
MEM 720.968750 1724703851.5651
MEM 720.968750 1724703851.6701
MEM 720.968750 1724703851.7752
MEM 720.968750 1724703851.8803
MEM 720.968750 1724703851.9854
MEM 720.984375 1724703852.0905
MEM 720.984375 1724703852.1956
MEM 720.984375 1724703852.3007
MEM 720.984375 1724703852.4058
MEM 720.984375 1724703852.5109
MEM 720.984375 1724703852.6160
MEM 720.984375 1724703852.7211
MEM 720.984375 1724703852.8262
MEM 720.984375 1724703852.9291
MEM 721.000000 1724703853.0343
MEM 721.000000 1724703853.1394
MEM 721.000000 1724703853.2445
MEM 721.000000 1724703853.3496
MEM 721.000000 1724703853.4547
MEM 721.000000 1724703853.5599
MEM 721.000000 1724703853.6650
MEM 721.000000 1724703853.7701
MEM 721.000000 1724703853.8752
MEM 721.000000 1724703853.9803
MEM 721.000000 1724703854.0854
MEM 721.031250 1724703854.1905
MEM 721.031250 1724703854.2929
MEM 721.031250 1724703854.3979
MEM 721.062500 1724703854.5030
MEM 721.062500 1724703854.6081
MEM 721.062500 1724703854.7134
MEM 721.062500 1724703854.8184
MEM 721.062500 1724703854.9235
MEM 721.062500 1724703855.0286
MEM 721.062500 1724703855.1338
MEM 721.062500 1724703855.2389
MEM 721.062500 1724703855.3440
MEM 721.062500 1724703855.4491
MEM 721.062500 1724703855.5496
MEM 721.078125 1724703855.6546
MEM 721.078125 1724703855.7597
MEM 721.093750 1724703855.8648
MEM 721.093750 1724703855.9699
MEM 721.093750 1724703856.0750
MEM 721.093750 1724703856.1801
MEM 721.093750 1724703856.2852
MEM 721.093750 1724703856.3903
MEM 721.093750 1724703856.4954
MEM 721.093750 1724703856.6005
MEM 721.093750 1724703856.7056
MEM 721.109375 1724703856.8107
MEM 721.109375 1724703856.9158
MEM 721.125000 1724703857.0209
MEM 721.125000 1724703857.1260
MEM 721.125000 1724703857.2311
MEM 721.140625 1724703857.3362
MEM 721.140625 1724703857.4413
MEM 721.140625 1724703857.5464
MEM 721.171875 1724703857.6516
MEM 721.171875 1724703857.7567
MEM 721.171875 1724703857.8618
MEM 721.187500 1724703857.9669
MEM 721.187500 1724703858.0720
MEM 721.187500 1724703858.1771
MEM 721.187500 1724703858.2822
MEM 721.187500 1724703858.3873
MEM 721.203125 1724703858.4924
MEM 721.203125 1724703858.5975
MEM 721.203125 1724703858.7026
MEM 721.203125 1724703858.8077
MEM 721.203125 1724703858.9128
MEM 721.203125 1724703859.0179
MEM 721.218750 1724703859.1230
MEM 721.218750 1724703859.2281
MEM 721.218750 1724703859.3333
MEM 721.218750 1724703859.4385
MEM 721.218750 1724703859.5406
MEM 721.234375 1724703859.6425
MEM 721.234375 1724703859.7476
MEM 721.234375 1724703859.8478
MEM 721.234375 1724703859.9530
MEM 721.234375 1724703860.0531
MEM 721.234375 1724703860.1583
MEM 721.250000 1724703860.2634
