CMDLINE /opt/homebrew/Caskroom/miniforge/base/bin/python3.9 train.py
MEM 764.328125 1724703065.9036
MEM 764.328125 1724703066.0086
MEM 764.328125 1724703066.1138
MEM 764.328125 1724703066.2189
MEM 764.328125 1724703066.3240
MEM 764.328125 1724703066.4291
MEM 764.328125 1724703066.5342
MEM 764.328125 1724703066.6394
MEM 764.328125 1724703066.7445
MEM 764.328125 1724703066.8496
MEM 764.328125 1724703066.9548
MEM 764.328125 1724703067.0599
MEM 764.328125 1724703067.1650
MEM 764.328125 1724703067.2701
MEM 764.328125 1724703067.3752
MEM 764.328125 1724703067.4803
MEM 764.328125 1724703067.5854
MEM 764.328125 1724703067.6905
MEM 764.328125 1724703067.7957
MEM 764.328125 1724703067.9008
MEM 764.328125 1724703068.0059
MEM 764.328125 1724703068.1110
MEM 764.328125 1724703068.2161
MEM 764.328125 1724703068.3212
MEM 764.328125 1724703068.4264
MEM 764.328125 1724703068.5314
MEM 764.328125 1724703068.6366
MEM 764.328125 1724703068.7417
MEM 764.328125 1724703068.8468
MEM 764.328125 1724703068.9511
MEM 764.328125 1724703069.0562
MEM 764.328125 1724703069.1613
MEM 764.328125 1724703069.2664
MEM 764.328125 1724703069.3715
MEM 764.328125 1724703069.4767
MEM 764.328125 1724703069.5818
MEM 764.328125 1724703069.6869
MEM 764.328125 1724703069.7920
MEM 764.328125 1724703069.8971
MEM 764.328125 1724703070.0022
MEM 764.328125 1724703070.1074
MEM 764.328125 1724703070.2125
MEM 764.328125 1724703070.3176
MEM 764.328125 1724703070.4227
MEM 764.328125 1724703070.5238
MEM 764.328125 1724703070.6289
MEM 764.328125 1724703070.7340
MEM 764.312500 1724703070.8391
MEM 764.312500 1724703070.9435
MEM 764.312500 1724703071.0486
MEM 764.312500 1724703071.1537
MEM 764.312500 1724703071.2588
MEM 764.312500 1724703071.3639
MEM 764.312500 1724703071.4690
MEM 764.312500 1724703071.5741
MEM 764.312500 1724703071.6753
MEM 764.312500 1724703071.7804
MEM 764.312500 1724703071.8855
MEM 764.312500 1724703071.9906
MEM 764.312500 1724703072.0957
MEM 764.312500 1724703072.2008
MEM 764.312500 1724703072.3060
MEM 764.312500 1724703072.4110
MEM 764.312500 1724703072.5162
MEM 764.312500 1724703072.6213
MEM 764.312500 1724703072.7264
MEM 764.312500 1724703072.8315
MEM 764.312500 1724703072.9366
MEM 764.312500 1724703073.0417
MEM 764.312500 1724703073.1469
MEM 764.312500 1724703073.2520
MEM 764.312500 1724703073.3571
MEM 764.312500 1724703073.4622
MEM 764.312500 1724703073.5673
MEM 764.312500 1724703073.6724
MEM 764.312500 1724703073.7727
MEM 764.312500 1724703073.8778
MEM 764.312500 1724703073.9826
MEM 764.312500 1724703074.0876
MEM 764.312500 1724703074.1928
MEM 764.312500 1724703074.2979
MEM 764.312500 1724703074.4030
MEM 764.312500 1724703074.5036
MEM 764.312500 1724703074.6087
MEM 764.312500 1724703074.7138
MEM 764.312500 1724703074.8189
MEM 764.312500 1724703074.9241
MEM 764.312500 1724703075.0292
MEM 764.312500 1724703075.1340
MEM 764.312500 1724703075.2391
MEM 764.312500 1724703075.3442
MEM 764.312500 1724703075.4490
MEM 764.312500 1724703075.5542
MEM 764.312500 1724703075.6592
MEM 764.312500 1724703075.7644
MEM 764.312500 1724703075.8695
MEM 764.312500 1724703075.9746
MEM 764.312500 1724703076.0797
MEM 764.312500 1724703076.1848
MEM 764.312500 1724703076.2899
MEM 764.312500 1724703076.3950
MEM 764.312500 1724703076.5001
MEM 764.312500 1724703076.6052
MEM 764.312500 1724703076.7103
MEM 764.312500 1724703076.8154
MEM 764.312500 1724703076.9205
MEM 764.312500 1724703077.0250
MEM 764.312500 1724703077.1301
MEM 764.312500 1724703077.2352
MEM 764.312500 1724703077.3403
MEM 764.312500 1724703077.4454
MEM 764.312500 1724703077.5506
MEM 764.312500 1724703077.6557
MEM 764.312500 1724703077.7604
MEM 764.312500 1724703077.8656
MEM 764.312500 1724703077.9707
MEM 764.312500 1724703078.0758
MEM 764.312500 1724703078.1809
MEM 764.312500 1724703078.2860
MEM 764.312500 1724703078.3912
MEM 764.312500 1724703078.4963
MEM 764.312500 1724703078.6015
MEM 764.312500 1724703078.7066
MEM 764.312500 1724703078.8117
MEM 764.312500 1724703078.9168
MEM 764.312500 1724703079.0219
MEM 764.312500 1724703079.1271
MEM 764.312500 1724703079.2322
MEM 764.312500 1724703079.3373
MEM 764.312500 1724703079.4425
MEM 764.312500 1724703079.5426
MEM 764.312500 1724703079.6477
MEM 764.312500 1724703079.7528
MEM 764.312500 1724703079.8580
MEM 764.312500 1724703079.9630
MEM 764.312500 1724703080.0682
MEM 764.312500 1724703080.1733
MEM 764.312500 1724703080.2784
MEM 764.312500 1724703080.3835
MEM 764.312500 1724703080.4886
MEM 764.312500 1724703080.5937
MEM 764.312500 1724703080.6988
MEM 764.312500 1724703080.8038
MEM 764.312500 1724703080.9089
MEM 764.312500 1724703081.0140
MEM 764.312500 1724703081.1191
MEM 764.312500 1724703081.2242
MEM 764.312500 1724703081.3294
MEM 764.312500 1724703081.4345
MEM 764.312500 1724703081.5396
MEM 764.312500 1724703081.6447
MEM 764.312500 1724703081.7498
MEM 764.312500 1724703081.8549
MEM 764.312500 1724703081.9601
MEM 764.312500 1724703082.0652
MEM 764.312500 1724703082.1704
MEM 764.312500 1724703082.2755
MEM 764.312500 1724703082.3806
MEM 764.312500 1724703082.4823
MEM 764.312500 1724703082.5874
MEM 764.312500 1724703082.6926
MEM 764.312500 1724703082.7977
MEM 764.312500 1724703082.8986
MEM 764.312500 1724703083.0037
MEM 764.312500 1724703083.1089
MEM 764.312500 1724703083.2140
MEM 764.312500 1724703083.3191
MEM 764.312500 1724703083.4243
MEM 764.312500 1724703083.5294
MEM 764.312500 1724703083.6345
MEM 764.312500 1724703083.7396
MEM 764.312500 1724703083.8447
MEM 764.312500 1724703083.9498
MEM 764.312500 1724703084.0549
MEM 764.312500 1724703084.1587
MEM 764.312500 1724703084.2637
MEM 764.312500 1724703084.3688
MEM 764.312500 1724703084.4739
MEM 764.312500 1724703084.5791
MEM 764.312500 1724703084.6842
MEM 764.312500 1724703084.7893
MEM 764.312500 1724703084.8944
MEM 764.312500 1724703084.9995
MEM 764.312500 1724703085.1046
MEM 764.312500 1724703085.2097
MEM 764.312500 1724703085.3148
MEM 764.312500 1724703085.4200
MEM 764.312500 1724703085.5251
MEM 764.312500 1724703085.6302
MEM 764.312500 1724703085.7324
MEM 764.312500 1724703085.8375
MEM 764.312500 1724703085.9426
MEM 764.312500 1724703086.0478
MEM 764.312500 1724703086.1529
MEM 764.312500 1724703086.2580
MEM 764.312500 1724703086.3631
MEM 764.312500 1724703086.4682
MEM 764.312500 1724703086.5733
MEM 764.312500 1724703086.6784
MEM 764.312500 1724703086.7836
MEM 764.312500 1724703086.8887
MEM 764.312500 1724703086.9938
MEM 764.312500 1724703087.0989
MEM 764.312500 1724703087.2041
MEM 764.312500 1724703087.3092
MEM 764.312500 1724703087.4143
MEM 764.312500 1724703087.5194
MEM 764.312500 1724703087.6246
MEM 764.312500 1724703087.7296
MEM 764.312500 1724703087.8348
MEM 764.312500 1724703087.9399
MEM 764.312500 1724703088.0450
MEM 764.312500 1724703088.1501
MEM 764.312500 1724703088.2552
MEM 764.312500 1724703088.3603
MEM 764.312500 1724703088.4655
MEM 764.312500 1724703088.5705
MEM 764.312500 1724703088.6757
MEM 764.312500 1724703088.7807
MEM 764.312500 1724703088.8859
MEM 764.312500 1724703088.9910
MEM 764.312500 1724703089.0961
MEM 764.312500 1724703089.1988
MEM 764.312500 1724703089.3039
MEM 764.312500 1724703089.4090
MEM 764.312500 1724703089.5141
MEM 764.312500 1724703089.6192
MEM 764.312500 1724703089.7223
MEM 764.312500 1724703089.8274
MEM 764.312500 1724703089.9324
MEM 764.312500 1724703090.0328
MEM 764.312500 1724703090.1380
MEM 764.312500 1724703090.2428
MEM 764.312500 1724703090.3479
MEM 764.312500 1724703090.4488
MEM 764.312500 1724703090.5539
MEM 764.312500 1724703090.6590
MEM 764.312500 1724703090.7641
MEM 764.312500 1724703090.8692
MEM 764.312500 1724703090.9744
MEM 764.312500 1724703091.0794
MEM 764.312500 1724703091.1832
MEM 764.312500 1724703091.2884
MEM 764.312500 1724703091.3935
MEM 764.312500 1724703091.4986
MEM 764.312500 1724703091.6038
MEM 764.312500 1724703091.7052
MEM 764.312500 1724703091.8103
MEM 764.312500 1724703091.9155
MEM 764.312500 1724703092.0206
MEM 764.312500 1724703092.1257
MEM 764.312500 1724703092.2261
MEM 764.312500 1724703092.3278
MEM 764.312500 1724703092.4330
MEM 764.312500 1724703092.5382
MEM 764.312500 1724703092.6433
MEM 764.312500 1724703092.7485
MEM 764.312500 1724703092.8536
MEM 764.312500 1724703092.9587
MEM 764.312500 1724703093.0640
MEM 764.312500 1724703093.1644
MEM 764.312500 1724703093.2696
MEM 764.312500 1724703093.3747
MEM 764.312500 1724703093.4799
MEM 764.312500 1724703093.5851
MEM 764.312500 1724703093.6903
MEM 764.312500 1724703093.7954
MEM 764.312500 1724703093.9006
MEM 764.312500 1724703094.0057
MEM 764.312500 1724703094.1077
MEM 764.312500 1724703094.2129
MEM 764.312500 1724703094.3181
MEM 764.312500 1724703094.4232
MEM 764.312500 1724703094.5252
MEM 764.312500 1724703094.6303
MEM 764.312500 1724703094.7338
MEM 764.312500 1724703094.8390
MEM 764.312500 1724703094.9441
MEM 764.312500 1724703095.0486
MEM 764.312500 1724703095.1538
MEM 764.312500 1724703095.2589
MEM 764.312500 1724703095.3641
MEM 764.312500 1724703095.4693
MEM 764.312500 1724703095.5744
MEM 764.312500 1724703095.6796
MEM 764.312500 1724703095.7847
MEM 764.312500 1724703095.8899
MEM 764.312500 1724703095.9951
MEM 764.312500 1724703096.1003
MEM 764.312500 1724703096.2054
MEM 764.312500 1724703096.3106
MEM 764.312500 1724703096.4146
MEM 764.312500 1724703096.5196
MEM 764.312500 1724703096.6248
MEM 764.312500 1724703096.7300
MEM 764.312500 1724703096.8351
MEM 764.312500 1724703096.9403
MEM 764.312500 1724703097.0454
MEM 764.312500 1724703097.1505
MEM 764.312500 1724703097.2557
MEM 764.312500 1724703097.3608
MEM 764.312500 1724703097.4660
MEM 764.312500 1724703097.5711
MEM 764.312500 1724703097.6763
MEM 764.312500 1724703097.7814
MEM 764.312500 1724703097.8824
MEM 764.312500 1724703097.9875
MEM 764.312500 1724703098.0927
MEM 764.312500 1724703098.1978
MEM 764.312500 1724703098.3029
MEM 764.312500 1724703098.4081
MEM 764.312500 1724703098.5133
MEM 764.312500 1724703098.6184
MEM 764.312500 1724703098.7230
MEM 764.312500 1724703098.8281
MEM 764.312500 1724703098.9333
MEM 764.312500 1724703099.0352
MEM 764.312500 1724703099.1404
MEM 764.312500 1724703099.2411
MEM 764.312500 1724703099.3462
MEM 764.312500 1724703099.4514
MEM 764.312500 1724703099.5566
MEM 764.312500 1724703099.6617
MEM 764.312500 1724703099.7668
MEM 764.312500 1724703099.8720
MEM 764.312500 1724703099.9772
MEM 764.312500 1724703100.0823
MEM 764.312500 1724703100.1874
MEM 764.312500 1724703100.2926
MEM 764.312500 1724703100.3978
MEM 764.312500 1724703100.5029
MEM 764.312500 1724703100.6081
MEM 764.312500 1724703100.7132
MEM 764.312500 1724703100.8184
MEM 764.312500 1724703100.9219
MEM 764.312500 1724703101.0239
MEM 764.312500 1724703101.1290
MEM 764.312500 1724703101.2342
MEM 764.312500 1724703101.3394
MEM 764.312500 1724703101.4395
MEM 764.312500 1724703101.5447
MEM 764.312500 1724703101.6498
MEM 764.312500 1724703101.7550
MEM 764.312500 1724703101.8601
MEM 764.312500 1724703101.9649
MEM 764.312500 1724703102.0700
MEM 764.312500 1724703102.1751
MEM 764.312500 1724703102.2802
MEM 764.312500 1724703102.3854
MEM 764.312500 1724703102.4863
MEM 764.312500 1724703102.5914
MEM 764.312500 1724703102.6966
MEM 764.312500 1724703102.8017
MEM 764.312500 1724703102.9068
MEM 764.312500 1724703103.0120
MEM 764.312500 1724703103.1171
MEM 764.312500 1724703103.2223
MEM 764.312500 1724703103.3274
MEM 764.312500 1724703103.4325
MEM 764.312500 1724703103.5376
MEM 764.312500 1724703103.6428
MEM 764.312500 1724703103.7479
MEM 764.312500 1724703103.8531
MEM 764.312500 1724703103.9582
MEM 764.312500 1724703104.0634
MEM 764.312500 1724703104.1685
MEM 764.312500 1724703104.2737
MEM 764.312500 1724703104.3788
MEM 764.312500 1724703104.4840
MEM 764.312500 1724703104.5891
MEM 764.312500 1724703104.6942
MEM 764.312500 1724703104.7994
MEM 764.312500 1724703104.9009
MEM 764.312500 1724703105.0018
MEM 764.312500 1724703105.1070
MEM 764.312500 1724703105.2094
MEM 764.312500 1724703105.3146
MEM 764.312500 1724703105.4198
MEM 764.312500 1724703105.5249
MEM 764.312500 1724703105.6300
MEM 764.312500 1724703105.7352
MEM 764.312500 1724703105.8374
MEM 764.312500 1724703105.9426
MEM 764.312500 1724703106.0477
MEM 764.312500 1724703106.1529
MEM 764.312500 1724703106.2580
MEM 764.312500 1724703106.3621
MEM 764.312500 1724703106.4673
MEM 764.312500 1724703106.5724
MEM 764.312500 1724703106.6775
MEM 764.312500 1724703106.7826
MEM 764.312500 1724703106.8878
MEM 764.312500 1724703106.9929
MEM 764.312500 1724703107.0980
MEM 764.312500 1724703107.2031
MEM 764.312500 1724703107.3083
MEM 764.312500 1724703107.4134
MEM 764.312500 1724703107.5186
MEM 764.312500 1724703107.6237
MEM 764.312500 1724703107.7288
MEM 764.312500 1724703107.8339
MEM 764.312500 1724703107.9391
MEM 764.312500 1724703108.0442
MEM 764.312500 1724703108.1475
MEM 764.312500 1724703108.2526
MEM 764.312500 1724703108.3577
MEM 764.312500 1724703108.4628
MEM 764.312500 1724703108.5680
MEM 764.312500 1724703108.6731
MEM 764.312500 1724703108.7783
MEM 764.312500 1724703108.8834
MEM 764.312500 1724703108.9874
MEM 764.312500 1724703109.0925
MEM 764.312500 1724703109.1977
MEM 764.312500 1724703109.3011
MEM 764.312500 1724703109.4063
MEM 764.312500 1724703109.5114
MEM 764.312500 1724703109.6166
MEM 764.312500 1724703109.7218
MEM 764.312500 1724703109.8269
MEM 764.312500 1724703109.9321
MEM 764.312500 1724703110.0372
MEM 764.312500 1724703110.1384
MEM 764.312500 1724703110.2431
MEM 764.312500 1724703110.3482
MEM 764.312500 1724703110.4533
MEM 764.312500 1724703110.5585
MEM 764.312500 1724703110.6636
MEM 764.312500 1724703110.7687
MEM 764.312500 1724703110.8738
MEM 764.312500 1724703110.9789
MEM 764.312500 1724703111.0840
MEM 764.312500 1724703111.1892
MEM 764.312500 1724703111.2943
MEM 764.312500 1724703111.3994
MEM 764.312500 1724703111.4997
MEM 764.312500 1724703111.6048
MEM 764.312500 1724703111.7099
MEM 764.312500 1724703111.8150
MEM 764.312500 1724703111.9202
MEM 764.312500 1724703112.0236
MEM 764.312500 1724703112.1287
MEM 764.312500 1724703112.2339
MEM 764.312500 1724703112.3381
MEM 764.312500 1724703112.4432
MEM 764.312500 1724703112.5483
MEM 764.312500 1724703112.6535
MEM 764.312500 1724703112.7544
MEM 764.312500 1724703112.8595
MEM 764.312500 1724703112.9646
MEM 764.312500 1724703113.0698
MEM 764.312500 1724703113.1749
MEM 764.312500 1724703113.2800
MEM 764.312500 1724703113.3852
MEM 764.312500 1724703113.4855
MEM 764.312500 1724703113.5906
MEM 764.312500 1724703113.6958
MEM 764.312500 1724703113.8009
MEM 764.312500 1724703113.9060
MEM 764.312500 1724703114.0112
MEM 764.312500 1724703114.1163
MEM 764.312500 1724703114.2214
MEM 764.312500 1724703114.3266
MEM 764.312500 1724703114.4317
MEM 764.312500 1724703114.5368
MEM 764.312500 1724703114.6420
MEM 764.312500 1724703114.7471
MEM 764.312500 1724703114.8523
MEM 764.312500 1724703114.9540
MEM 764.312500 1724703115.0591
MEM 764.312500 1724703115.1642
MEM 764.312500 1724703115.2693
MEM 764.312500 1724703115.3744
MEM 764.312500 1724703115.4796
MEM 764.312500 1724703115.5847
MEM 764.312500 1724703115.6898
MEM 764.312500 1724703115.7949
MEM 764.312500 1724703115.9000
MEM 764.312500 1724703116.0051
MEM 764.312500 1724703116.1103
MEM 764.312500 1724703116.2154
MEM 764.312500 1724703116.3205
MEM 764.312500 1724703116.4257
MEM 764.312500 1724703116.5308
MEM 764.312500 1724703116.6359
MEM 764.312500 1724703116.7388
MEM 764.312500 1724703116.8439
MEM 764.312500 1724703116.9490
MEM 764.312500 1724703117.0541
MEM 764.312500 1724703117.1544
MEM 764.312500 1724703117.2595
MEM 764.312500 1724703117.3647
MEM 764.312500 1724703117.4698
MEM 764.312500 1724703117.5749
MEM 764.312500 1724703117.6800
MEM 764.343750 1724703117.7851
MEM 764.343750 1724703117.8856
MEM 764.343750 1724703117.9906
MEM 764.343750 1724703118.0957
MEM 764.343750 1724703118.2007
MEM 764.343750 1724703118.3057
MEM 764.343750 1724703118.4108
MEM 764.343750 1724703118.5158
MEM 764.343750 1724703118.6209
MEM 764.343750 1724703118.7261
MEM 764.937500 1724703118.8314
MEM 764.937500 1724703118.9366
MEM 764.937500 1724703119.0416
MEM 764.953125 1724703119.1468
MEM 764.953125 1724703119.2519
MEM 764.953125 1724703119.3571
MEM 764.953125 1724703119.4622
MEM 764.953125 1724703119.5674
MEM 764.953125 1724703119.6709
MEM 764.953125 1724703119.7767
MEM 764.953125 1724703119.8822
MEM 765.546875 1724703119.9860
MEM 765.546875 1724703120.0913
MEM 765.546875 1724703120.1918
MEM 766.031250 1724703120.2923
MEM 766.031250 1724703120.3976
MEM 766.046875 1724703120.5028
MEM 766.078125 1724703120.6081
MEM 766.078125 1724703120.7134
MEM 766.093750 1724703120.8186
MEM 766.093750 1724703120.9238
MEM 766.093750 1724703121.0290
MEM 766.125000 1724703121.1341
MEM 766.125000 1724703121.2392
MEM 766.125000 1724703121.3431
MEM 766.125000 1724703121.4482
MEM 766.125000 1724703121.5533
MEM 766.140625 1724703121.6585
MEM 766.140625 1724703121.7636
MEM 766.156250 1724703121.8687
MEM 766.156250 1724703121.9738
MEM 766.156250 1724703122.0789
MEM 766.156250 1724703122.1840
MEM 766.156250 1724703122.2892
MEM 766.156250 1724703122.3942
MEM 766.312500 1724703122.4993
MEM 766.312500 1724703122.6044
MEM 766.312500 1724703122.7096
MEM 766.312500 1724703122.8147
MEM 766.312500 1724703122.9198
MEM 766.328125 1724703123.0249
MEM 766.328125 1724703123.1300
MEM 766.343750 1724703123.2351
MEM 766.343750 1724703123.3402
MEM 766.343750 1724703123.4453
MEM 766.343750 1724703123.5504
MEM 766.343750 1724703123.6555
MEM 766.343750 1724703123.7607
MEM 766.343750 1724703123.8658
MEM 766.343750 1724703123.9709
MEM 766.359375 1724703124.0760
MEM 766.359375 1724703124.1811
MEM 766.359375 1724703124.2862
MEM 766.359375 1724703124.3896
MEM 766.359375 1724703124.4947
MEM 766.375000 1724703124.5997
MEM 766.375000 1724703124.7001
MEM 766.375000 1724703124.8053
MEM 766.375000 1724703124.9104
MEM 766.375000 1724703125.0155
MEM 766.406250 1724703125.1206
MEM 766.406250 1724703125.2257
MEM 766.406250 1724703125.3309
MEM 766.406250 1724703125.4360
MEM 766.406250 1724703125.5411
MEM 766.421875 1724703125.6463
MEM 766.421875 1724703125.7514
MEM 766.437500 1724703125.8565
MEM 766.437500 1724703125.9616
MEM 766.437500 1724703126.0668
MEM 766.437500 1724703126.1719
MEM 766.437500 1724703126.2770
MEM 766.453125 1724703126.3822
MEM 766.453125 1724703126.4873
MEM 766.453125 1724703126.5924
MEM 766.515625 1724703126.6975
MEM 766.515625 1724703126.8026
MEM 766.515625 1724703126.9077
MEM 766.515625 1724703127.0128
MEM 766.515625 1724703127.1179
MEM 766.515625 1724703127.2231
MEM 766.515625 1724703127.3282
MEM 766.515625 1724703127.4332
MEM 766.515625 1724703127.5384
MEM 766.515625 1724703127.6435
MEM 766.515625 1724703127.7486
MEM 766.515625 1724703127.8537
MEM 766.515625 1724703127.9587
MEM 766.515625 1724703128.0638
MEM 766.515625 1724703128.1690
MEM 766.515625 1724703128.2741
MEM 766.515625 1724703128.3778
MEM 766.515625 1724703128.4829
MEM 766.531250 1724703128.5880
MEM 766.531250 1724703128.6894
MEM 766.546875 1724703128.7946
MEM 766.546875 1724703128.8997
MEM 766.546875 1724703129.0048
MEM 766.546875 1724703129.1099
MEM 766.546875 1724703129.2150
MEM 766.546875 1724703129.3201
MEM 766.546875 1724703129.4252
MEM 766.546875 1724703129.5303
MEM 766.546875 1724703129.6354
MEM 766.546875 1724703129.7406
MEM 766.562500 1724703129.8457
MEM 766.562500 1724703129.9501
MEM 766.562500 1724703130.0552
MEM 766.562500 1724703130.1603
MEM 766.562500 1724703130.2654
MEM 766.562500 1724703130.3706
MEM 766.562500 1724703130.4757
MEM 766.562500 1724703130.5807
MEM 766.562500 1724703130.6858
MEM 766.562500 1724703130.7909
MEM 766.578125 1724703130.8960
MEM 766.578125 1724703131.0012
MEM 766.578125 1724703131.1063
MEM 766.578125 1724703131.2114
MEM 766.578125 1724703131.3165
MEM 766.578125 1724703131.4215
MEM 766.593750 1724703131.5267
MEM 766.593750 1724703131.6318
MEM 766.593750 1724703131.7370
MEM 766.593750 1724703131.8374
MEM 766.593750 1724703131.9425
MEM 766.593750 1724703132.0477
MEM 766.593750 1724703132.1528
MEM 766.718750 1724703132.2579
MEM 766.718750 1724703132.3631
MEM 766.718750 1724703132.4682
MEM 766.734375 1724703132.5733
MEM 766.734375 1724703132.6785
MEM 766.734375 1724703132.7836
MEM 766.734375 1724703132.8887
MEM 766.734375 1724703132.9938
MEM 766.750000 1724703133.0989
MEM 766.750000 1724703133.2040
MEM 766.750000 1724703133.3091
MEM 766.765625 1724703133.4142
MEM 766.765625 1724703133.5193
MEM 767.359375 1724703133.6245
MEM 767.359375 1724703133.7315
MEM 767.359375 1724703133.8368
MEM 767.375000 1724703133.9420
MEM 767.375000 1724703134.0471
MEM 767.375000 1724703134.1522
MEM 767.375000 1724703134.2573
MEM 767.375000 1724703134.3625
MEM 767.375000 1724703134.4676
MEM 767.375000 1724703134.5727
MEM 767.375000 1724703134.6778
MEM 767.375000 1724703134.7829
MEM 767.375000 1724703134.8880
MEM 767.375000 1724703134.9931
MEM 767.375000 1724703135.0983
MEM 767.375000 1724703135.2034
MEM 767.390625 1724703135.3085
MEM 767.390625 1724703135.4135
MEM 767.390625 1724703135.5186
MEM 767.390625 1724703135.6238
MEM 767.390625 1724703135.7289
MEM 767.390625 1724703135.8340
MEM 767.390625 1724703135.9391
MEM 767.390625 1724703136.0442
MEM 767.406250 1724703136.1493
MEM 767.406250 1724703136.2544
MEM 767.406250 1724703136.3596
MEM 767.406250 1724703136.4647
MEM 767.406250 1724703136.5698
MEM 767.406250 1724703136.6749
MEM 767.437500 1724703136.7800
MEM 767.437500 1724703136.8851
MEM 767.437500 1724703136.9902
MEM 767.437500 1724703137.0953
MEM 767.437500 1724703137.2004
MEM 767.437500 1724703137.3054
MEM 767.437500 1724703137.4106
MEM 767.437500 1724703137.5158
MEM 767.437500 1724703137.6209
MEM 767.437500 1724703137.7260
MEM 767.437500 1724703137.8312
MEM 767.437500 1724703137.9363
MEM 767.437500 1724703138.0401
MEM 767.437500 1724703138.1452
MEM 767.437500 1724703138.2503
MEM 767.437500 1724703138.3554
MEM 767.437500 1724703138.4606
MEM 767.437500 1724703138.5657
MEM 767.437500 1724703138.6707
MEM 767.453125 1724703138.7758
MEM 767.453125 1724703138.8809
MEM 767.453125 1724703138.9861
MEM 767.453125 1724703139.0901
MEM 767.453125 1724703139.1952
MEM 767.453125 1724703139.3004
MEM 767.453125 1724703139.4055
MEM 767.453125 1724703139.5106
MEM 767.468750 1724703139.6157
MEM 767.468750 1724703139.7208
MEM 767.468750 1724703139.8260
MEM 767.468750 1724703139.9310
MEM 767.468750 1724703140.0361
MEM 767.531250 1724703140.1400
MEM 767.531250 1724703140.2450
MEM 767.531250 1724703140.3501
MEM 767.531250 1724703140.4519
MEM 767.531250 1724703140.5570
MEM 767.531250 1724703140.6621
MEM 767.531250 1724703140.7672
MEM 767.531250 1724703140.8723
MEM 767.546875 1724703140.9774
MEM 767.546875 1724703141.0825
MEM 767.546875 1724703141.1876
MEM 767.546875 1724703141.2928
MEM 767.546875 1724703141.3979
MEM 767.546875 1724703141.5030
MEM 767.546875 1724703141.6081
MEM 767.546875 1724703141.7136
MEM 767.562500 1724703141.8188
MEM 767.562500 1724703141.9239
MEM 767.562500 1724703142.0290
MEM 767.562500 1724703142.1341
MEM 767.562500 1724703142.2391
MEM 767.562500 1724703142.3442
MEM 767.578125 1724703142.4457
MEM 767.578125 1724703142.5508
MEM 767.578125 1724703142.6559
MEM 767.578125 1724703142.7610
MEM 767.578125 1724703142.8661
MEM 767.578125 1724703142.9712
MEM 767.578125 1724703143.0763
MEM 767.578125 1724703143.1810
MEM 767.609375 1724703143.2861
MEM 767.609375 1724703143.3912
MEM 767.609375 1724703143.4963
MEM 767.609375 1724703143.6015
MEM 767.609375 1724703143.7066
MEM 767.609375 1724703143.8117
MEM 767.609375 1724703143.9168
MEM 767.609375 1724703144.0220
MEM 767.609375 1724703144.1271
MEM 767.609375 1724703144.2322
MEM 767.609375 1724703144.3373
MEM 767.609375 1724703144.4398
MEM 767.609375 1724703144.5449
MEM 767.609375 1724703144.6500
MEM 767.609375 1724703144.7551
MEM 767.609375 1724703144.8602
MEM 767.609375 1724703144.9653
MEM 767.609375 1724703145.0704
MEM 767.609375 1724703145.1755
MEM 767.640625 1724703145.2806
MEM 767.640625 1724703145.3857
MEM 767.640625 1724703145.4908
MEM 767.671875 1724703145.5959
MEM 767.671875 1724703145.7011
MEM 767.671875 1724703145.8062
MEM 767.687500 1724703145.9113
MEM 767.687500 1724703146.0164
MEM 767.687500 1724703146.1214
MEM 767.687500 1724703146.2266
MEM 767.687500 1724703146.3317
MEM 767.687500 1724703146.4367
MEM 767.687500 1724703146.5418
MEM 767.687500 1724703146.6469
MEM 767.718750 1724703146.7520
MEM 767.718750 1724703146.8571
MEM 767.718750 1724703146.9622
MEM 767.718750 1724703147.0674
MEM 767.718750 1724703147.1725
MEM 767.718750 1724703147.2776
MEM 767.718750 1724703147.3827
MEM 767.718750 1724703147.4878
MEM 767.718750 1724703147.5929
MEM 767.718750 1724703147.6980
MEM 767.718750 1724703147.8031
MEM 767.718750 1724703147.9083
MEM 767.718750 1724703148.0134
MEM 767.718750 1724703148.1185
MEM 767.750000 1724703148.2235
MEM 767.750000 1724703148.3287
MEM 767.796875 1724703148.4339
MEM 767.796875 1724703148.5341
MEM 767.796875 1724703148.6393
MEM 767.796875 1724703148.7394
MEM 767.796875 1724703148.8445
MEM 767.796875 1724703148.9496
MEM 767.812500 1724703149.0547
MEM 767.812500 1724703149.1598
MEM 767.812500 1724703149.2650
MEM 767.812500 1724703149.3701
MEM 767.531250 1724703149.4752
MEM 767.578125 1724703149.5803
MEM 767.578125 1724703149.6856
MEM 767.578125 1724703149.7908
MEM 767.593750 1724703149.8960
MEM 767.593750 1724703150.0011
MEM 767.593750 1724703150.1061
MEM 767.593750 1724703150.2112
MEM 767.593750 1724703150.3164
MEM 767.593750 1724703150.4215
MEM 767.593750 1724703150.5266
MEM 767.593750 1724703150.6317
MEM 767.593750 1724703150.7366
MEM 767.593750 1724703150.8399
MEM 767.593750 1724703150.9450
MEM 767.593750 1724703151.0501
MEM 767.593750 1724703151.1552
MEM 767.593750 1724703151.2603
MEM 767.609375 1724703151.3654
MEM 767.609375 1724703151.4705
MEM 767.609375 1724703151.5756
MEM 767.625000 1724703151.6807
MEM 767.625000 1724703151.7833
MEM 767.625000 1724703151.8884
